Fecha de inicio,Contacto: Id. de contacto,Tipo de Evento,ID del Evento,Experiencia General,Duracion,Calidad de Alimentos,Interaccion con exalumnos,Interaccion con profesores
44119,0034100000s5pbE,Tec 360,EVN-0192863,5,3,4,4,4
44119,0034100001L2XuR,Tec 360,EVN-0192863,4,4,4,5,4
44119,0034100001Rav1f,Tec 360,EVN-0192863,4,5,4,5,4
44119,0034100001FbGc3,Tec 360,EVN-0192863,5,5,4,4,4
44119,00341000015JpqY,Tec 360,EVN-0192863,5,5,4,4,4
44119,0032M00002d6WIq,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100000yh7jv,Tec 360,EVN-0192863,5,2,4,4,4
44119,0034100001Clzhu,Tec 360,EVN-0192863,5,2,4,5,4
44119,0034100001cPqXN,Tec 360,EVN-0192863,4,3,4,5,5
44119,00341000012fuT3,Tec 360,EVN-0192863,5,4,4,5,4
44119,00341000012hOpI,Tec 360,EVN-0192863,4,2,4,4,5
44119,00341000018TkTT,Tec 360,EVN-0192863,5,3,4,4,4
44119,0034100001Lletn,Tec 360,EVN-0192863,4,3,4,5,5
44119,0034100001ARwPO,Tec 360,EVN-0192863,4,3,4,5,4
44119,0034100000yir8Q,Tec 360,EVN-0192863,4,4,5,4,4
44119,0034100001AUTMk,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001xFsil,Tec 360,EVN-0192863,4,3,4,5,4
44119,0034100001ATKpd,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100001J6kbq,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100001BFFGT,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001pmS7H,Tec 360,EVN-0192863,4,5,5,4,4
44119,0034100000zfu0r,Tec 360,EVN-0192863,4,3,4,4,4
44119,00341000021LYjk,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100001J6kj2,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100000yhyoM,Tec 360,EVN-0192863,4,5,4,4,5
44119,0034100001UQCy3,Tec 360,EVN-0192863,4,4,4,4,4
44119,00341000015JqZn,Tec 360,EVN-0192863,4,3,4,5,4
44119,0034100001kEq1U,Tec 360,EVN-0192863,4,5,4,5,5
44119,0034100001NFQr4,Tec 360,EVN-0192863,4,3,4,5,4
44119,0034100001LnCYH,Tec 360,EVN-0192863,5,4,4,4,5
44119,0034100001Llexg,Tec 360,EVN-0192863,5,2,4,4,4
44119,00341000012iMjy,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100001L1D6n,Tec 360,EVN-0192863,5,3,4,4,4
44119,00341000012gcwK,Tec 360,EVN-0192863,4,2,4,4,4
44119,0034100001FeHLI,Tec 360,EVN-0192863,5,3,4,4,4
44119,0034100001AS3O9,Tec 360,EVN-0192863,5,2,4,4,4
44119,00341000018TGfN,Tec 360,EVN-0192863,4,2,3,4,5
44119,0034100000zfMMr,Tec 360,EVN-0192863,5,5,4,4,4
44119,00341000019HUx7,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100001JsQMz,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100001nV8CM,Tec 360,EVN-0192863,4,3,4,5,4
44119,0034100000zfNhF,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001L2mlW,Tec 360,EVN-0192863,4,2,4,4,4
44119,00341000015LXSI,Tec 360,EVN-0192863,4,2,4,4,4
44119,0034100001BDjKj,Tec 360,EVN-0192863,4,2,5,5,4
44119,0034100001NFVfe,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100000zfMKR,Tec 360,EVN-0192863,4,3,5,4,4
44119,0034100001ONRBd,Tec 360,EVN-0192863,5,5,4,5,4
44119,00341000012gnNo,Tec 360,EVN-0192863,4,2,4,4,4
44119,0034100001foXWP,Tec 360,EVN-0192863,5,3,4,5,5
44119,0034100000zfMMw,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100000s5pVR,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100001BEQ5Q,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100001FbGUR,Tec 360,EVN-0192863,4,3,4,5,4
44119,0034100001Z30wt,Tec 360,EVN-0192863,4,4,4,5,4
44119,0034100001I2UJx,Tec 360,EVN-0192863,5,2,4,4,5
44119,003410000157Pi8,Tec 360,EVN-0192863,5,5,4,4,4
44119,003410000157MEf,Tec 360,EVN-0192863,4,4,4,5,4
44119,00341000019HVpZ,Tec 360,EVN-0192863,4,2,4,5,4
44119,0034100000zeXG4,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100000yigF8,Tec 360,EVN-0192863,4,4,4,5,4
44119,0034100001JtZwk,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001mnAoy,Tec 360,EVN-0192863,5,5,3,5,4
44119,00341000019HVIU,Tec 360,EVN-0192863,4,2,4,5,4
44119,0034100001Ns61P,Tec 360,EVN-0192863,4,3,4,4,4
44119,003410000157Rhz,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001Wo6og,Tec 360,EVN-0192863,5,3,4,5,4
44119,00341000022t7Bk,Tec 360,EVN-0192863,5,3,4,4,4
44119,0034100001ljUxk,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100001owaj8,Tec 360,EVN-0192863,4,4,4,4,4
44119,00341000022rtgX,Tec 360,EVN-0192863,4,4,4,5,4
44119,0034100001owbk0,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100001Wp30G,Tec 360,EVN-0192863,5,3,5,5,4
44119,003410000157US4,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001JuJm1,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100001h8Z9u,Tec 360,EVN-0192863,5,2,4,5,4
44119,0034100001Jta0X,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100000s5piU,Tec 360,EVN-0192863,5,2,4,5,4
44119,00341000019EssA,Tec 360,EVN-0192863,4,3,3,5,4
44119,0034100001Ufg5a,Tec 360,EVN-0192863,4,2,4,5,4
44119,0034100001o9K13,Tec 360,EVN-0192863,5,2,5,5,4
44119,0034100002JDpW1,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001w9Tk0,Tec 360,EVN-0192863,4,4,4,4,4
44119,0034100001hArID,Tec 360,EVN-0192863,5,3,4,4,4
44119,0034100001I1kpW,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100000yifBm,Tec 360,EVN-0192863,4,2,3,5,4
44119,00341000018tqpB,Tec 360,EVN-0192863,4,5,4,5,5
44119,0034100001ARiEc,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100001OKZ9f,Tec 360,EVN-0192863,4,5,4,5,4
44119,003410000157Moo,Tec 360,EVN-0192863,4,5,4,4,5
44119,0034100001BCTda,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100001ZRtcC,Tec 360,EVN-0192863,4,4,4,5,4
44119,0034100001FdrEQ,Tec 360,EVN-0192863,4,5,4,5,4
44119,0034100001ON9za,Tec 360,EVN-0192863,5,5,3,4,4
44119,003410000157VYQ,Tec 360,EVN-0192863,5,2,4,4,4
44119,0034100001NsQQJ,Tec 360,EVN-0192863,5,5,3,5,4
44119,0034100001oE8dk,Tec 360,EVN-0192863,4,5,4,5,4
44119,0034100000ygtZB,Tec 360,EVN-0192863,5,5,4,5,5
44119,0034100001I2TLt,Tec 360,EVN-0192863,5,4,4,4,5
44119,0034100000zgUNO,Tec 360,EVN-0192863,4,5,3,4,4
44119,0034100001AT1Xj,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100001FbFy2,Tec 360,EVN-0192863,4,2,5,4,4
44119,0034100002575SP,Tec 360,EVN-0192863,4,2,4,5,4
44119,0034100001FeIKm,Tec 360,EVN-0192863,4,2,4,4,4
44119,0034100001gGMjj,Tec 360,EVN-0192863,4,5,4,4,4
44119,003410000157QTk,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100000s5o3R,Tec 360,EVN-0192863,4,2,4,4,4
44119,0034100001dH5Rj,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100001J6kYm,Tec 360,EVN-0192863,4,4,3,5,4
44119,0034100001dTdz8,Tec 360,EVN-0192863,5,3,4,5,4
44119,0032M00002kSQvd,Tec 360,EVN-0192863,4,4,4,4,5
44119,0034100001ZQNgP,Tec 360,EVN-0192863,4,4,4,5,4
44119,0034100001kElTg,Tec 360,EVN-0192863,5,5,4,5,4
44119,00341000026oowb,Tec 360,EVN-0192863,4,2,4,4,4
44119,0034100001BDJTc,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100002C8gxa,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100001J67fV,Tec 360,EVN-0192863,4,3,4,5,4
44119,00341000019Hemr,Tec 360,EVN-0192863,4,2,4,4,4
44119,00341000015Jq9c,Tec 360,EVN-0192863,4,3,4,5,4
44119,0034100001dH4cm,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100001I2Tfe,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100001ewzQo,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100001I2SI0,Tec 360,EVN-0192863,4,4,4,5,5
44119,0034100001i4UO1,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100001Lm10C,Tec 360,EVN-0192863,4,5,4,5,4
44119,0034100001Z3HZg,Tec 360,EVN-0192863,5,5,4,5,4
44119,00341000027l4GN,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100001FbGQP,Tec 360,EVN-0192863,4,5,4,4,4
44119,0033f0000074dT7,Tec 360,EVN-0192863,4,4,4,5,4
44119,0034100000yggm8,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001Fd1JR,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100001rdiLi,Tec 360,EVN-0192863,5,2,5,4,4
44119,0034100001J5cdc,Tec 360,EVN-0192863,4,3,4,5,4
44119,0034100001dSiEI,Tec 360,EVN-0192863,4,5,4,5,4
44119,0034100000s5pVL,Tec 360,EVN-0192863,5,5,5,5,4
44119,0034100001L1qMW,Tec 360,EVN-0192863,4,5,4,4,4
44119,00341000012gEAJ,Tec 360,EVN-0192863,5,5,5,5,4
44119,0034100001dSmtk,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100001ev6gx,Tec 360,EVN-0192863,5,2,4,5,4
44119,0034100001MnjpV,Tec 360,EVN-0192863,5,3,5,5,4
44119,0034100001mfBSQ,Tec 360,EVN-0192863,4,5,4,5,5
44119,003410000157SzX,Tec 360,EVN-0192863,4,2,4,4,4
44119,00341000015Jpn5,Tec 360,EVN-0192863,4,4,4,4,4
44119,00341000012fuZ6,Tec 360,EVN-0192863,4,2,4,4,4
44119,0032M00002br6hq,Tec 360,EVN-0192863,5,3,5,5,5
44119,00341000012fuVx,Tec 360,EVN-0192863,4,5,4,5,5
44119,0034100001CmRlr,Tec 360,EVN-0192863,4,3,4,4,4
44119,00341000018TFm9,Tec 360,EVN-0192863,4,2,4,4,4
44119,00341000012fuUk,Tec 360,EVN-0192863,4,5,4,5,4
44119,00341000015JptL,Tec 360,EVN-0192863,5,2,4,5,5
44119,0034100001BFNJy,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100001I3bHd,Tec 360,EVN-0192863,4,2,4,5,5
44119,0034100000zgR3h,Tec 360,EVN-0192863,4,2,4,5,4
44119,0032M00002YWAu1,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100001FbGfM,Tec 360,EVN-0192863,5,2,4,5,4
44119,0034100001OLC35,Tec 360,EVN-0192863,5,5,4,5,5
44119,0034100001L1RnJ,Tec 360,EVN-0192863,4,4,4,4,4
44119,0034100001TLSf8,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100001LmNtU,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100001qaDir,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100001TLFis,Tec 360,EVN-0192863,4,2,4,5,4
44119,0034100002GBByR,Tec 360,EVN-0192863,4,2,4,5,4
44119,003410000157TcC,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001FbGNa,Tec 360,EVN-0192863,5,2,4,4,4
44119,0034100001cReDY,Tec 360,EVN-0192863,5,3,4,4,4
44119,00341000022tZoM,Tec 360,EVN-0192863,4,5,4,5,5
44119,0034100001h9Zwo,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100001hBLqS,Tec 360,EVN-0192863,4,2,4,4,4
44119,00341000012hOoe,Tec 360,EVN-0192863,5,5,4,5,4
44119,003410000157Q5l,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100000vbgPC,Tec 360,EVN-0192863,4,2,4,4,5
44119,00341000012hGlv,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100001LnBT6,Tec 360,EVN-0192863,4,4,4,5,4
44119,003410000157Pih,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001FeHsW,Tec 360,EVN-0192863,5,3,4,5,4
44119,00341000014Zv91,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100001QHXGC,Tec 360,EVN-0192863,5,4,4,5,4
44119,00341000012gnSy,Tec 360,EVN-0192863,4,2,4,4,4
44119,00341000019HVSP,Tec 360,EVN-0192863,4,5,4,5,4
44119,0034100001OLnE7,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100000yggnV,Tec 360,EVN-0192863,5,2,4,4,4
44119,0034100001qYJOn,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100000zft5x,Tec 360,EVN-0192863,4,5,4,5,4
44119,0034100001Ragpl,Tec 360,EVN-0192863,4,2,4,5,4
44119,00341000022sWHW,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100002OeZD3,Tec 360,EVN-0192863,4,4,4,5,5
44119,0034100001uRO2F,Tec 360,EVN-0192863,5,4,4,5,4
44119,00341000012gE9M,Tec 360,EVN-0192863,4,4,4,5,4
44119,0034100001exw5j,Tec 360,EVN-0192863,4,4,4,5,4
44119,00341000012gE4G,Tec 360,EVN-0192863,4,4,3,5,4
44119,003410000157Ox6,Tec 360,EVN-0192863,5,4,5,5,4
44119,0034100001I2Tob,Tec 360,EVN-0192863,4,2,4,4,4
44119,00341000012hOtt,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100001BCbC6,Tec 360,EVN-0192863,4,5,4,5,4
44119,003410000157Rzp,Tec 360,EVN-0192863,4,5,4,5,5
44119,0034100001NthGj,Tec 360,EVN-0192863,4,3,4,4,4
44119,00341000012fB3h,Tec 360,EVN-0192863,4,3,4,4,5
44119,0034100001AUXcV,Tec 360,EVN-0192863,4,5,4,5,4
44119,0034100001FbGLP,Tec 360,EVN-0192863,4,5,4,5,5
44119,0034100001Ns3th,Tec 360,EVN-0192863,5,5,4,5,4
44119,00341000018TFS9,Tec 360,EVN-0192863,4,5,4,5,4
44119,0034100001Fd1RG,Tec 360,EVN-0192863,4,3,5,5,5
44119,0034100001OMCRQ,Tec 360,EVN-0192863,5,3,4,4,4
44119,0034100001PX8Ly,Tec 360,EVN-0192863,4,4,4,5,4
44119,00341000014ZhOh,Tec 360,EVN-0192863,5,3,4,5,5
44119,0034100001Fd1Uy,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001LoGZo,Tec 360,EVN-0192863,5,5,4,4,4
44119,003410000157THt,Tec 360,EVN-0192863,5,2,4,4,4
44119,0034100001RZirJ,Tec 360,EVN-0192863,4,2,4,5,5
44119,00341000012gnM2,Tec 360,EVN-0192863,5,5,4,5,4
44119,00341000019HhXT,Tec 360,EVN-0192863,4,4,4,4,4
44119,00341000012gE41,Tec 360,EVN-0192863,4,3,4,4,5
44119,0034100001JuJmk,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100001ZRGv3,Tec 360,EVN-0192863,4,3,4,5,4
44119,0034100001etvZP,Tec 360,EVN-0192863,5,3,4,5,4
44119,0032M00002b08Kv,Tec 360,EVN-0192863,5,5,3,5,4
44119,0034100001I2ThL,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001rdhZD,Tec 360,EVN-0192863,5,5,4,4,4
44119,00341000015A2U7,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100001Fd1nw,Tec 360,EVN-0192863,4,4,4,5,4
44119,0034100001I3xqi,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100001AS3J9,Tec 360,EVN-0192863,4,5,4,5,4
44119,0034100001w5elX,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100001JrYM6,Tec 360,EVN-0192863,4,2,5,5,4
44119,0034100001PWGcS,Tec 360,EVN-0192863,5,3,3,5,3
44119,0034100001P1qag,Tec 360,EVN-0192863,4,2,4,4,4
44119,003410000157T5d,Tec 360,EVN-0192863,5,2,4,4,4
44119,003410000157RV3,Tec 360,EVN-0192863,4,5,4,4,5
44119,0034100001kC757,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100001CmqOA,Tec 360,EVN-0192863,4,5,3,4,4
44119,0034100001P3V2Z,Tec 360,EVN-0192863,4,3,4,4,4
44119,003410000157Lys,Tec 360,EVN-0192863,5,2,4,4,4
44119,0032M00002fJOnc,Tec 360,EVN-0192863,4,5,4,4,4
44119,00341000015Jq0C,Tec 360,EVN-0192863,5,2,4,4,4
44119,0032M00002brBBr,Tec 360,EVN-0192863,4,5,3,5,4
44119,0034100001OLfzj,Tec 360,EVN-0192863,4,5,4,5,5
44119,0034100001Lnagp,Tec 360,EVN-0192863,4,3,4,5,4
44119,0034100001JuXoE,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100001NtVv6,Tec 360,EVN-0192863,5,2,4,5,4
44119,0034100001FbGSp,Tec 360,EVN-0192863,4,5,4,5,4
44119,0032M00002fME03,Tec 360,EVN-0192863,5,2,4,4,4
44119,0034100001ARwSS,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100001AVsVb,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100001FbGyb,Tec 360,EVN-0192863,5,5,4,4,4
44119,003410000157QoK,Tec 360,EVN-0192863,4,4,4,5,4
44119,0034100001lfuuD,Tec 360,EVN-0192863,4,4,4,4,4
44119,0034100000zgF7N,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100001FeHaI,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001FbGL0,Tec 360,EVN-0192863,4,2,4,4,4
44119,00341000018ws5Q,Tec 360,EVN-0192863,4,3,4,4,4
44119,00341000018tq9s,Tec 360,EVN-0192863,5,2,4,4,4
44119,003410000157RB9,Tec 360,EVN-0192863,5,2,4,5,4
44119,0034100001Nqnwb,Tec 360,EVN-0192863,5,4,4,4,4
44119,00341000018TG3h,Tec 360,EVN-0192863,4,3,4,4,5
44119,0034100000tgxI5,Tec 360,EVN-0192863,4,4,4,5,5
44119,0034100001dSH5E,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100001Co1lg,Tec 360,EVN-0192863,4,5,4,5,4
44119,0034100001xF48R,Tec 360,EVN-0192863,4,4,4,4,4
44119,0034100001gI745,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100001ATKwF,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100001OMR2B,Tec 360,EVN-0192863,4,4,4,5,4
44119,003410000157Rft,Tec 360,EVN-0192863,4,3,4,5,4
44119,0034100001QH94Z,Tec 360,EVN-0192863,5,5,4,5,4
44119,003410000157TRA,Tec 360,EVN-0192863,4,4,4,4,4
44119,0034100001AS3F7,Tec 360,EVN-0192863,4,2,4,5,5
44119,003410000157Smm,Tec 360,EVN-0192863,4,5,4,5,4
44119,0034100001JuXnu,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001PWNuG,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100001CmqMY,Tec 360,EVN-0192863,4,4,4,5,4
44119,0034100000yfseD,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100001BDHQs,Tec 360,EVN-0192863,4,5,4,5,5
44119,0034100000zfMO9,Tec 360,EVN-0192863,4,4,4,4,4
44119,0034100001JuYD9,Tec 360,EVN-0192863,4,4,4,5,4
44119,0034100001Lkbxe,Tec 360,EVN-0192863,4,5,4,5,4
44119,003410000157Q9B,Tec 360,EVN-0192863,4,3,5,5,4
44119,0034100001FdrLv,Tec 360,EVN-0192863,5,2,4,4,4
44119,0034100001BEZwI,Tec 360,EVN-0192863,4,2,4,4,4
44119,0034100001FdrL7,Tec 360,EVN-0192863,4,2,4,5,4
44119,0034100001LoGZk,Tec 360,EVN-0192863,4,2,4,4,4
44119,0034100001ClzcQ,Tec 360,EVN-0192863,4,4,3,4,4
44119,0034100001Nqn5a,Tec 360,EVN-0192863,4,2,4,4,4
44119,0034100001I2TL5,Tec 360,EVN-0192863,4,3,4,5,4
44119,0034100001JsXFM,Tec 360,EVN-0192863,5,2,4,5,5
44119,00341000018TkhN,Tec 360,EVN-0192863,4,2,4,5,5
44119,003410000157SUd,Tec 360,EVN-0192863,4,5,4,5,4
44119,0034100000yggly,Tec 360,EVN-0192863,5,2,4,4,4
44119,0034100000s5oyQ,Tec 360,EVN-0192863,4,5,4,5,4
44119,00341000012fun3,Tec 360,EVN-0192863,4,2,4,4,4
44119,0034100000yj3v3,Tec 360,EVN-0192863,4,5,5,4,4
44119,0034100001I3bRE,Tec 360,EVN-0192863,5,2,4,5,4
44119,0034100001h9FNm,Tec 360,EVN-0192863,4,3,4,5,5
44119,0034100001I4LLG,Tec 360,EVN-0192863,4,5,4,4,4
44119,00341000012hHMF,Tec 360,EVN-0192863,4,3,3,5,4
44119,0034100000s5pub,Tec 360,EVN-0192863,4,4,4,4,4
44119,0034100001ClzhV,Tec 360,EVN-0192863,5,2,5,4,4
44119,0034100001BDHRv,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100001JtZq3,Tec 360,EVN-0192863,5,5,4,5,4
44119,00341000012gnJi,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100001ARomO,Tec 360,EVN-0192863,4,2,4,5,4
44119,0034100001gHiHI,Tec 360,EVN-0192863,4,2,4,4,4
44119,0034100001FcRG1,Tec 360,EVN-0192863,5,5,3,4,4
44119,0033f0000042c1w,Tec 360,EVN-0192863,5,2,5,4,4
44119,003410000157P0f,Tec 360,EVN-0192863,4,2,3,5,5
44119,00341000019HjIu,Tec 360,EVN-0192863,4,2,5,5,4
44119,003410000256wrL,Tec 360,EVN-0192863,5,5,5,4,4
44119,0034100001JsB0c,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100001ONRDA,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100001QFkXv,Tec 360,EVN-0192863,5,2,4,5,4
44119,0034100001MlTCF,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100000zeWWu,Tec 360,EVN-0192863,5,3,4,4,4
44119,00341000019FcG5,Tec 360,EVN-0192863,4,2,4,5,4
44119,0033f000002TOFm,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100000zgUbn,Tec 360,EVN-0192863,4,4,3,4,4
44119,0034100002SYBjC,Tec 360,EVN-0192863,5,5,4,5,5
44119,003410000157RrB,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100000yhynd,Tec 360,EVN-0192863,4,2,4,5,4
44119,0034100001RbjLS,Tec 360,EVN-0192863,5,2,4,5,4
44119,0034100002DRuYc,Tec 360,EVN-0192863,5,5,4,4,4
44119,00341000019IKGE,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100000yhynn,Tec 360,EVN-0192863,5,3,4,5,5
44119,0034100001Z3Yb9,Tec 360,EVN-0192863,4,5,4,5,4
44119,00341000019HarS,Tec 360,EVN-0192863,4,2,4,5,4
44119,00341000019F7ZK,Tec 360,EVN-0192863,5,3,4,4,4
44119,0034100001BBzef,Tec 360,EVN-0192863,4,3,4,5,4
44119,0034100001exyRX,Tec 360,EVN-0192863,5,2,4,5,5
44119,00341000018TkTE,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100001RbYYs,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001hBsId,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001eDjip,Tec 360,EVN-0192863,5,2,4,5,4
44119,0034100001P0lWc,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100001JsOBz,Tec 360,EVN-0192863,4,4,4,5,4
44119,0034100001hC0VA,Tec 360,EVN-0192863,5,5,4,5,5
44119,0034100001Lleul,Tec 360,EVN-0192863,4,4,3,4,4
44119,0034100000yir9n,Tec 360,EVN-0192863,5,5,3,5,4
44119,0034100001FbqRD,Tec 360,EVN-0192863,4,2,4,4,4
44119,0034100001exqC8,Tec 360,EVN-0192863,4,2,4,4,4
44119,0034100000yFZBF,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100001I3awo,Tec 360,EVN-0192863,4,3,4,4,4
44119,00341000012gcKv,Tec 360,EVN-0192863,4,4,4,4,4
44119,00341000019EsNv,Tec 360,EVN-0192863,4,3,4,4,3
44119,0034100001FbFlS,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001UPi1N,Tec 360,EVN-0192863,4,5,4,4,4
44119,00341000019EDYE,Tec 360,EVN-0192863,5,3,5,4,4
44119,0034100001LnI8X,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100001Ln0HQ,Tec 360,EVN-0192863,4,2,4,5,4
44119,0034100001BDtBq,Tec 360,EVN-0192863,4,4,4,5,4
44119,0034100002AvkXg,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001h9VJN,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001FbGsd,Tec 360,EVN-0192863,4,3,4,5,5
44119,00341000019HUZg,Tec 360,EVN-0192863,4,4,4,4,4
44119,0034100001Fb8VB,Tec 360,EVN-0192863,5,5,4,4,4
44119,00341000019ECMt,Tec 360,EVN-0192863,5,5,4,5,4
44119,0032M00002kSQb4,Tec 360,EVN-0192863,5,3,4,4,4
44119,0034100000s6WIk,Tec 360,EVN-0192863,5,4,4,5,4
44119,003410000157QM9,Tec 360,EVN-0192863,5,3,4,4,4
44119,0034100000yFhDd,Tec 360,EVN-0192863,4,4,5,4,4
44119,0034100002UEZui,Tec 360,EVN-0192863,5,3,4,5,5
44119,0034100001L2mju,Tec 360,EVN-0192863,4,3,4,5,4
44119,0034100002G7pfY,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001NuGBK,Tec 360,EVN-0192863,5,3,4,5,5
44119,0034100001mmkA1,Tec 360,EVN-0192863,5,2,4,4,4
44119,00341000019ECJa,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100001h9JDx,Tec 360,EVN-0192863,5,3,4,5,5
44119,00341000019EC7f,Tec 360,EVN-0192863,4,2,4,4,4
44119,0034100001OM9Z8,Tec 360,EVN-0192863,4,3,4,5,4
44119,0034100000yinDp,Tec 360,EVN-0192863,4,5,4,5,4
44119,0034100001BERlV,Tec 360,EVN-0192863,4,2,4,4,5
44119,0034100001FbGQZ,Tec 360,EVN-0192863,5,5,4,5,5
44119,0034100001LnoTS,Tec 360,EVN-0192863,4,3,4,5,4
44119,0034100000yir8z,Tec 360,EVN-0192863,5,3,3,4,5
44119,0034100001kEgiL,Tec 360,EVN-0192863,4,2,4,4,4
44119,0034100001I4LKX,Tec 360,EVN-0192863,4,3,4,5,4
44119,00341000012gcMC,Tec 360,EVN-0192863,5,3,4,4,4
44119,00341000019HVIP,Tec 360,EVN-0192863,5,3,4,4,4
44119,00341000018TksG,Tec 360,EVN-0192863,5,4,4,4,4
44119,00341000015LWpm,Tec 360,EVN-0192863,5,5,4,4,4
44119,003410000157O8G,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100001VLPUD,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001Fd19q,Tec 360,EVN-0192863,4,3,4,4,4
